track_id,track_name,artist_name,album_name,album_id,release_date,popularity,duration_ms,album_images,album_image_url,artist_ids,explicit,preview_url
3qmncUJvABe0QDRwMZhbPt,Say It Ain't So,Weezer,90's Music Grandi Successi,5rilfem9OCERhoEyW1OCg5,2022-10-10,0,258825,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2733be73241fed381886709f761', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e023be73241fed381886709f761', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048513be73241fed381886709f761', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b2733be73241fed381886709f761,['3jOstUTkEu2JkjvRdBA5Gu'],False,
6WwoaXSpEJ75vG1t674Cmm,Say It Ain't So - Original Mix,Weezer,Fishing Music,3zGgy8bSsWxUVkJPyeLlCI,2022-10-12,2,258825,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2735d50d1cec1fbfe2f311eeca0', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e025d50d1cec1fbfe2f311eeca0', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048515d50d1cec1fbfe2f311eeca0', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b2735d50d1cec1fbfe2f311eeca0,['3jOstUTkEu2JkjvRdBA5Gu'],False,
2q9STTSwMoEVLyvlNZyOdA,Records,Weezer,Rock Brandneu,78ZxW9RlB2wiVZZnNo93R9,2022-10-14,0,208920,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273181b05ab363c479fcad52d1a', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02181b05ab363c479fcad52d1a', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851181b05ab363c479fcad52d1a', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273181b05ab363c479fcad52d1a,['3jOstUTkEu2JkjvRdBA5Gu'],False,
65mksf4l4ShgosppsGHoVR,Buddy Holly,Weezer,90's Music Grandi Successi,5rilfem9OCERhoEyW1OCg5,2022-10-10,0,159226,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2733be73241fed381886709f761', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e023be73241fed381886709f761', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048513be73241fed381886709f761', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b2733be73241fed381886709f761,['3jOstUTkEu2JkjvRdBA5Gu'],False,
61c2cPZd0ZZr7W2X5d0bUR,Buddy Holly,Weezer,Rock Workout 2023,6RgWJLkN3kqv68D2Xq8Tk1,2022-10-12,0,159226,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2731bbdf0c85e71d2d266870a7c', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e021bbdf0c85e71d2d266870a7c', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048511bbdf0c85e71d2d266870a7c', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b2731bbdf0c85e71d2d266870a7c,['3jOstUTkEu2JkjvRdBA5Gu'],False,
0T7DQlfcadEUEjxoHeQQaL,Labios Rotos - En Vivo Desde México / 2010,Zoé,Alternativo diferente latino,6BUAYGfcb0vijQIvriHUI0,2022-10-21,0,244866,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273965878715e4949050d29eac5', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02965878715e4949050d29eac5', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851965878715e4949050d29eac5', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273965878715e4949050d29eac5,['6IdtcAwaNVAggwd6sCKgTI'],False,
7cEZSmCRCiOU1nsCuAtx0F,Island In The Sun,Weezer,Mirando las nubes,0xIYtpHT1lto2IThhPNReh,2022-10-14,1,200053,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273cae3b4b367d832f5fc1b6ee3', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02cae3b4b367d832f5fc1b6ee3', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851cae3b4b367d832f5fc1b6ee3', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273cae3b4b367d832f5fc1b6ee3,['3jOstUTkEu2JkjvRdBA5Gu'],False,
1l1ra0gsPlpnDOc4HdkKZU,O Come All Ye Faithful,Weezer,Emo Christmas 2022,6Mid8yUD6cxBy1mwpMumLz,2022-10-18,0,124653,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273d914c752c5179d0351429958', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02d914c752c5179d0351429958', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851d914c752c5179d0351429958', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273d914c752c5179d0351429958,['3jOstUTkEu2JkjvRdBA5Gu'],False,
03I89EqsberXEAapUd1yWu,All My Favorite Songs,"Weezer, AJR",Here to Forever - All New Indie,0xhhRUMx2zZcRGwpxvBVpg,2022-10-14,0,170720,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273505e46203b7a0e64538e1bb0', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02505e46203b7a0e64538e1bb0', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851505e46203b7a0e64538e1bb0', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273505e46203b7a0e64538e1bb0,"['3jOstUTkEu2JkjvRdBA5Gu', '6s22t5Y3prQHyaHWUN1R1C']",False,
0lpdGobBIXUFiPaZpDR1Bj,Surviving the Game,Skillet,Rock Brandneu,78ZxW9RlB2wiVZZnNo93R9,2022-10-14,0,238870,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273181b05ab363c479fcad52d1a', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02181b05ab363c479fcad52d1a', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851181b05ab363c479fcad52d1a', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273181b05ab363c479fcad52d1a,['49bzE5vRBRIota4qeHtQM8'],False,
4eMjf9FgbmFQ6yHZD5EsgX,Feel Invincible,Skillet,Metal Lives!,5rMEy2OFlCmAlqcHODV3qA,2022-10-21,1,229933,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273a7a9eca1937bd9a9c97e7de0', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02a7a9eca1937bd9a9c97e7de0', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851a7a9eca1937bd9a9c97e7de0', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273a7a9eca1937bd9a9c97e7de0,['49bzE5vRBRIota4qeHtQM8'],False,
0LvONfXemxF8eUKovfhZdH,Feel Invincible,Skillet,Metal,3HLPg7YBQE8yWxP83rGOyI,2022-10-21,6,229933,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273229fa4ac989556c6cdaf841f', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02229fa4ac989556c6cdaf841f', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851229fa4ac989556c6cdaf841f', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273229fa4ac989556c6cdaf841f,['49bzE5vRBRIota4qeHtQM8'],False,
1Vl9pXCmq6m2FbpxqHptTY,Bullet With Butterfly Wings - Remastered 2012,The Smashing Pumpkins,Rock & Halloween,5vR0ETOuQGNgtYC4ErsCDl,2022-10-07,0,257812,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273117fe7509c09db6712b73893', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02117fe7509c09db6712b73893', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851117fe7509c09db6712b73893', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273117fe7509c09db6712b73893,['40Yq4vzPs9VNUrIBG5Jr2i'],False,
11oRhYmKwkh6iUTC521TSk,Records,Weezer,Top of the Rock,5z8JwNjHwEXusTkqGcK1zR,2022-10-14,0,208920,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273484150ff26130de259a1ea2f', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02484150ff26130de259a1ea2f', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851484150ff26130de259a1ea2f', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273484150ff26130de259a1ea2f,['3jOstUTkEu2JkjvRdBA5Gu'],False,
2Nmgl5ms85CE90Yu4lm8jL,O Holy Night,Weezer,Alternative Christmas 2022,4qvbrSYsdpTHzKNqralb6T,2022-10-20,0,244306,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273eba49829b995b3e322b8f59f', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02eba49829b995b3e322b8f59f', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851eba49829b995b3e322b8f59f', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273eba49829b995b3e322b8f59f,['3jOstUTkEu2JkjvRdBA5Gu'],False,
08k0JhCj8oJLB7Xuclr57s,My Name Is Jonas,Weezer,Fiesta temática 90s,7GbqLOKuGeoIoZGHfoPjJV,2022-10-07,0,206120,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273f6e2ddb1cba9a5900de38cd1', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02f6e2ddb1cba9a5900de38cd1', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851f6e2ddb1cba9a5900de38cd1', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273f6e2ddb1cba9a5900de38cd1,['3jOstUTkEu2JkjvRdBA5Gu'],False,
3kQhWtoluFHPbcBC6gyYrZ,Arrullo De Estrellas,Zoé,tardes tranqui,2gEf9mJiXnTTonWATDjkOK,2022-10-14,0,252986,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273fcc63378d3e5dd6754080e2b', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02fcc63378d3e5dd6754080e2b', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851fcc63378d3e5dd6754080e2b', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273fcc63378d3e5dd6754080e2b,['6IdtcAwaNVAggwd6sCKgTI'],False,
0PSKFp3zoNmJzDsOHeLV6l,Christmastime,The Smashing Pumpkins,Alternative Christmas 2022,3R11jqVNSusHsqYltCIJeV,2022-10-21,0,196723,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2738fd4fd35da8db54b9dfcc197', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e028fd4fd35da8db54b9dfcc197', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048518fd4fd35da8db54b9dfcc197', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b2738fd4fd35da8db54b9dfcc197,['40Yq4vzPs9VNUrIBG5Jr2i'],False,
3M1kaOBZv0cvlXK7xYCT1Z,O Come All Ye Faithful,Weezer,Rock n Roll Christmas,67Ob27icZgQGVG5a5iRUtv,2022-10-17,0,124653,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2737d418d7136a6edb96511fd59', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e027d418d7136a6edb96511fd59', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048517d418d7136a6edb96511fd59', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b2737d418d7136a6edb96511fd59,['3jOstUTkEu2JkjvRdBA5Gu'],False,
4OtSo1ZTQWRWE53ZvBfBTV,It's The End Of The World As We Know It (And I Feel Fine),R.E.M.,90's Music Grandi Successi,5rilfem9OCERhoEyW1OCg5,2022-10-10,0,246933,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2733be73241fed381886709f761', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e023be73241fed381886709f761', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048513be73241fed381886709f761', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b2733be73241fed381886709f761,['4KWTAlx2RvbpseOGMEmROg'],False,
4fdy3vg2bCXU6L77vC6li8,Christmastime,The Smashing Pumpkins,Alternative Christmas 2022,4qvbrSYsdpTHzKNqralb6T,2022-10-20,0,196723,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273eba49829b995b3e322b8f59f', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02eba49829b995b3e322b8f59f', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851eba49829b995b3e322b8f59f', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273eba49829b995b3e322b8f59f,['40Yq4vzPs9VNUrIBG5Jr2i'],False,
5TuTzdZVv2k4Gtl7Rn6pow,Lamento Boliviano,Los Enanitos Verdes,Triste Hora,1L5cgKhL4DHBuypodf7KGQ,2022-10-07,0,222226,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273f854782133e013da2dd06df0', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02f854782133e013da2dd06df0', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851f854782133e013da2dd06df0', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273f854782133e013da2dd06df0,['4TK1gDgb7QKoPFlzRrBRgR'],False,
6w1n5rbFLWKscpvAbYGOru,It's The End Of The World As We Know It (And I Feel Fine),R.E.M.,80s Bangers Vol. 2,6IqGxvpbai1bTjN1t8HWjk,2022-10-14,0,246933,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273664eb705931d5492c1e218df', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02664eb705931d5492c1e218df', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851664eb705931d5492c1e218df', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273664eb705931d5492c1e218df,['4KWTAlx2RvbpseOGMEmROg'],False,
2YIm6Yfa0C3IxkRHDQdk1d,Surviving the Game,Skillet,Top of the Rock,5z8JwNjHwEXusTkqGcK1zR,2022-10-14,0,238870,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273484150ff26130de259a1ea2f', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02484150ff26130de259a1ea2f', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851484150ff26130de259a1ea2f', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273484150ff26130de259a1ea2f,['49bzE5vRBRIota4qeHtQM8'],False,
6RYHGsmhxeZ5694zS1zDF6,We Wish You A Merry Christmas,Weezer,Rock n Roll Christmas,67Ob27icZgQGVG5a5iRUtv,2022-10-17,0,84973,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2737d418d7136a6edb96511fd59', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e027d418d7136a6edb96511fd59', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048517d418d7136a6edb96511fd59', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b2737d418d7136a6edb96511fd59,['3jOstUTkEu2JkjvRdBA5Gu'],False,
1wmOubz5LefeGM4KDAcsfz,O Come All Ye Faithful,Weezer,Christmas Rock 2022,3GWb1IkHZyhaaEkA7wTWk4,2022-10-20,0,124653,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2732b000df5bc40b8838ca6d132', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e022b000df5bc40b8838ca6d132', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048512b000df5bc40b8838ca6d132', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b2732b000df5bc40b8838ca6d132,['3jOstUTkEu2JkjvRdBA5Gu'],False,
22rUY52RY8r6fi66gtEono,We Wish You A Merry Christmas,Weezer,Alternative Christmas 2022,3R11jqVNSusHsqYltCIJeV,2022-10-21,0,84973,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2738fd4fd35da8db54b9dfcc197', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e028fd4fd35da8db54b9dfcc197', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048518fd4fd35da8db54b9dfcc197', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b2738fd4fd35da8db54b9dfcc197,['3jOstUTkEu2JkjvRdBA5Gu'],False,
7mntHnF2frXuZwFAp8ouCB,We Wish You A Merry Christmas,Weezer,Alternative Christmas 2022,4qvbrSYsdpTHzKNqralb6T,2022-10-20,0,84973,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273eba49829b995b3e322b8f59f', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02eba49829b995b3e322b8f59f', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851eba49829b995b3e322b8f59f', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273eba49829b995b3e322b8f59f,['3jOstUTkEu2JkjvRdBA5Gu'],False,
11jMqNuaE2vTsBBjESguoL,Igual Que Ayer,Los Enanitos Verdes,Triste Hora,1L5cgKhL4DHBuypodf7KGQ,2022-10-07,0,290160,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273f854782133e013da2dd06df0', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02f854782133e013da2dd06df0', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851f854782133e013da2dd06df0', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273f854782133e013da2dd06df0,['4TK1gDgb7QKoPFlzRrBRgR'],False,
71jFgtUBKrBuIO6jeUYu9J,Mi Primer Dia Sin Ti,Los Enanitos Verdes,Triste Hora,1L5cgKhL4DHBuypodf7KGQ,2022-10-07,0,270640,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273f854782133e013da2dd06df0', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02f854782133e013da2dd06df0', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851f854782133e013da2dd06df0', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273f854782133e013da2dd06df0,['4TK1gDgb7QKoPFlzRrBRgR'],False,
5j8hhWf7dxILKgMsRSScbM,Poli / Love - En Vivo,Zoé,Alternativo diferente latino,6BUAYGfcb0vijQIvriHUI0,2022-10-21,0,256359,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273965878715e4949050d29eac5', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02965878715e4949050d29eac5', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851965878715e4949050d29eac5', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273965878715e4949050d29eac5,['6IdtcAwaNVAggwd6sCKgTI'],False,
3v8CoiN19zAzkTG0E7TBTN,We Wish You A Merry Christmas,Weezer,Christmas Rock 2022,3GWb1IkHZyhaaEkA7wTWk4,2022-10-20,0,84973,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2732b000df5bc40b8838ca6d132', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e022b000df5bc40b8838ca6d132', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048512b000df5bc40b8838ca6d132', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b2732b000df5bc40b8838ca6d132,['3jOstUTkEu2JkjvRdBA5Gu'],False,
2Ns9vtFyKhGoI0vCFLHQOR,Eterna Soledad,Los Enanitos Verdes,Triste Hora,1L5cgKhL4DHBuypodf7KGQ,2022-10-07,0,174160,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273f854782133e013da2dd06df0', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02f854782133e013da2dd06df0', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851f854782133e013da2dd06df0', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273f854782133e013da2dd06df0,['4TK1gDgb7QKoPFlzRrBRgR'],False,
2u0CelO5c81XS7z3dGpHbS,The Beach,The Neighbourhood,Wiped Out!,18iFxjZugvKhuNNMbLjZJF,2015-10-30,76,255133,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2733066581d697fbdee4303d685', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e023066581d697fbdee4303d685', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048513066581d697fbdee4303d685', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b2733066581d697fbdee4303d685,['77SW9BnxLY8rJ0RciFqkHh'],False,
0VF7YLIxSQKyNiFL3X6MmN,Stargazing,The Neighbourhood,Chip Chrome & The Mono-Tones (Deluxe),2JyArayVlT6t3MVWLLdSwZ,2020-12-11,70,217026,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2733552d3f419afe41cf9b0bd0a', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e023552d3f419afe41cf9b0bd0a', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048513552d3f419afe41cf9b0bd0a', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b2733552d3f419afe41cf9b0bd0a,['77SW9BnxLY8rJ0RciFqkHh'],False,
5qEn8c0MBzyRKgQq91Vevi,Out of My League,Fitz and The Tantrums,Out of My League,5MAlo86ggKHtumwFZPdii2,2013-02-08,64,209386,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273504eb0a2e404c1e538cc6c29', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02504eb0a2e404c1e538cc6c29', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851504eb0a2e404c1e538cc6c29', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273504eb0a2e404c1e538cc6c29,['4AcHt3JxKy59IX7JNNlZn4'],False,
73jVPicY2G9YHmzgjk69ae,Robbers,The 1975,The 1975,6Z1zv6Hw9bdvSoxI5uYk2h,2013-01-01,73,254509,"[{'url': 'https://i.scdn.co/image/ab67616d0000b27304f21e12e67ba0dfd5db4fbf', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e0204f21e12e67ba0dfd5db4fbf', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d0000485104f21e12e67ba0dfd5db4fbf', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b27304f21e12e67ba0dfd5db4fbf,['3mIj9lX2MWuHmhNCA7LSCW'],False,
48UPSzbZjgc449aqz8bxox,Californication,Red Hot Chili Peppers,Californication (Deluxe Edition),2Y9IRtehByVkegoD7TcLfi,1999-06-08,86,329733,"[{'url': 'https://i.scdn.co/image/ab67616d0000b27394d08ab63e57b0cae74e8595', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e0294d08ab63e57b0cae74e8595', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d0000485194d08ab63e57b0cae74e8595', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b27394d08ab63e57b0cae74e8595,['0L8ExT028jH3ddEcZwqJJ5'],False,
003vvx7Niy0yvhvHt4a68B,Mr. Brightside,The Killers,Hot Fuss,4piJq7R3gjUOxnYs6lDCTg,2004,88,222973,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273ccdddd46119a4ff53eaf1f5d', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02ccdddd46119a4ff53eaf1f5d', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851ccdddd46119a4ff53eaf1f5d', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273ccdddd46119a4ff53eaf1f5d,['0C0XlULifJtAgn6ZNCW2eu'],False,
5Sco7mbJy7p7vdDtJW10fZ,Born For This,The Score,Pressure,4enE8eppWJ9fQXLqTP2TDE,2019-02-01,61,234013,"[{'url': 'https://i.scdn.co/image/ab67616d0000b27384f08a509689b140f1bf931d', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e0284f08a509689b140f1bf931d', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d0000485184f08a509689b140f1bf931d', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b27384f08a509689b140f1bf931d,['2q3GG88dVwuQPF4FmySr9I'],False,
2RsAajgo0g7bMCHxwH3Sk0,Come As You Are,Nirvana,Nevermind (Remastered),2UJcKiJxNryhL050F5Z1Fk,1991-09-26,83,218920,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273fbc71c99f9c1296c56dd51b6', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02fbc71c99f9c1296c56dd51b6', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851fbc71c99f9c1296c56dd51b6', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273fbc71c99f9c1296c56dd51b6,['6olE6TJLqED3rqDCT0FyPh'],False,
2aibwv5hGXSgw7Yru8IYTO,Snow (Hey Oh),Red Hot Chili Peppers,Stadium Arcadium,7xl50xr9NDkd3i2kBbzsNZ,2006-05-09,81,334666,"[{'url': 'https://i.scdn.co/image/ab67616d0000b27309fd83d32aee93dceba78517', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e0209fd83d32aee93dceba78517', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d0000485109fd83d32aee93dceba78517', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b27309fd83d32aee93dceba78517,['0L8ExT028jH3ddEcZwqJJ5'],False,
2UREu1Y8CO4jXkbvqAtP7g,Monster,Skillet,Awake,0RySAmM6oDPGSE03X3dzi1,2009-08-21,82,178013,"[{'url': 'https://i.scdn.co/image/ab67616d0000b27389f8d16ffe15fccfa0a7e31d', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e0289f8d16ffe15fccfa0a7e31d', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d0000485189f8d16ffe15fccfa0a7e31d', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b27389f8d16ffe15fccfa0a7e31d,['49bzE5vRBRIota4qeHtQM8'],False,
